"Revista","NumContribucion","Titulo","Fasciculo","Fecha","Fecha.ISO","Colaborador","SeudonimoFirma","Rol","Sexo","PaisOrigen","Nacimiento","Muerte","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantitadPaginas","Paginacion"
"Sábado Revista Semanal","18","De la vida que pasa","63","16 de septiembre de 1922","1922-09-16","Guerra, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"765"
"Sábado Revista Semanal","19","Historias y leyendas de Medellín","63","16 de septiembre de 1922","1922-09-16","Restrepo Laverde, Julio","Timalquín","Creador","M","Colombia","1871","1927","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"766-767"
"Sábado Revista Semanal","20","Los niños","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"766"
"Sábado Revista Semanal","21","Magnanimidad insuperable","63","16 de septiembre de 1922","1922-09-16","Puerta G., Bernardo","Puerta G.","Creador","M","Colombia","1891",NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,"(Para el distinguido historiógrafo D. Tomás Cadavid Restrepo)",NA,0.7,"767"
"Sábado Revista Semanal","22",NA,"63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","23","Sección científica","63","16 de septiembre de 1922","1922-09-16","Jaramillo M., Luis E.",NA,"Creador","M","Colombia","1892",NA,"Sí","Anónimo","Español","Inglés","Prosa No Ficción",NA,"(Traducción del libro ""The Veterinary Farmer Adviser"" para Sábado)",NA,0.5,"768"
"Sábado Revista Semanal","24","Mundial","63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"768"
"Sábado Revista Semanal","25",NA,"63","16 de septiembre de 1922","1922-09-16","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","1","Medellín. Puente de ""La Toma""","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,1,NA
"Sábado Revista Semanal","2",NA,"64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","3","Misiones docentes","64","23 de septiembre de 1922","1922-09-23","Ramírez Monsalve, Joaquín Guillermo",NA,"Creador","M","Colombia","1889","1945","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.2,"769-770"
"Sábado Revista Semanal","4","Mr. William Gordon","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"769"
"Sábado Revista Semanal","5","Del arte","64","23 de septiembre de 1922","1922-09-23","Restrepo, Saturnino","S. Restrepo","Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.7,"770-771-772."
"Sábado Revista Semanal","6",NA,"64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"771"
"Sábado Revista Semanal","7","Horas de mi reloj","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa Ficción",NA,"(Para Sábado)",NA,0.2,"772"
"Sábado Revista Semanal","8","Alma de leyenda","64","23 de septiembre de 1922","1922-09-23","Márquez Bravo, Tomás",NA,"Creador","M","Colombia","1890","1940","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"772"
"Sábado Revista Semanal","9","Tortola Valencia","64","23 de septiembre de 1922","1922-09-23","Martínez, Juan Cristóbal",NA,"Creador","M","Colombia","1896","1959","No",NA,"Español",NA,"Prosa No Ficción",NA,"(De ""Juancé"", para ""Sábado"")",NA,0.7,"777"
"Sábado Revista Semanal","10","Tortola Valencia","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"777"
"Sábado Revista Semanal","11","El día del estudiante","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"777-778"
"Sábado Revista Semanal","12","Cultura física","64","23 de septiembre de 1922","1922-09-23","Herzig, George","J. H.","Creador","M","Suiza","1887","1956","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"778-779"
"Sábado Revista Semanal","13","La canción de las horas","64","23 de septiembre de 1922","1922-09-23","Londoño Villegas, Roberto",NA,"Creador","M","Colombia","1893","1957","No",NA,"Español",NA,"Poesía",NA,"(Para Sábado)",NA,0.5,"778"
"Sábado Revista Semanal","14","Humberto García V.","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"779"
"Sábado Revista Semanal","15","La corrida de toros","64","23 de septiembre de 1922","1922-09-23","Gómez Henao, Graciela",NA,"Creador","F","Colombia",NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"779"
"Sábado Revista Semanal","16","Puerto de Buenaventura, sobre el Pacífico","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"779"
"Sábado Revista Semanal","17","Buenaventura. - Muelle en construcción.","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"779"
"Sábado Revista Semanal","18",NA,"64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","19","Exposición Departamental","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"780"
"Sábado Revista Semanal","20","Mundial","64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"780"
"Sábado Revista Semanal","21","La casa de todos","64","23 de septiembre de 1922","1922-09-23","P. M.","P. M.","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"780"
"Sábado Revista Semanal","22",NA,"64","23 de septiembre de 1922","1922-09-23","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,5,NA
"Sábado Revista Semanal","1","El centavo de navidad","65","30 de septiembre de 1922","1922-09-30","Rodríguez, Melitón","Rodríguez","Creador","M","Colombia","1875","1942","No",NA,NA,NA,"Imagen",NA,NA,NA,1,NA
"Sábado Revista Semanal","2",NA,"65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","3","El centavo de navidad","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"781"
"Sábado Revista Semanal","4","Páginas dolorosas","65","30 de septiembre de 1922","1922-09-30","Jiménez, Juan Ramón","Juan R. Jiménez","Creador","M","España","1881","1958","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.5,"781-782"
"Sábado Revista Semanal","5","Gaby Rasiano","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"782"
"Sábado Revista Semanal","6","De nuestra vieja universidad","65","30 de septiembre de 1922","1922-09-30","Moreno de los Ríos, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"782-783"
"Sábado Revista Semanal","7","La historia triste y querida","65","30 de septiembre de 1922","1922-09-30","Botero, Francisco",NA,"Creador","M","Colombia","1885","1938","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.5,"783"
"Sábado Revista Semanal","8","Diario de un criollo","65","30 de septiembre de 1922","1922-09-30","Mejía Álvarez, Sixto",NA,"Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"783-784"
"Sábado Revista Semanal","9","José Gómez - ""Joselito""","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Imagen",NA,NA,NA,0.2,"783"
"Sábado Revista Semanal","10","El día del estudiante","65","30 de septiembre de 1922","1922-09-30","Cano Villegas, Gabriel",NA,"Creador","M","Colombia","1892","1981","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.5,"784-785"
"Sábado Revista Semanal","11","Dr. F. A. Uribe Mejía. Maestro de la Juventud","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"784"
"Sábado Revista Semanal","12","S. M. Lucia I. Reina de la Fiesta del Estudiante","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"785"
"Sábado Revista Semanal","13","Los cuentos de ""Sábado"". Contrastes","65","30 de septiembre de 1922","1922-09-30","Marta","Marta","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa Ficción","Cuento",NA,NA,1.5,"786-787"
"Sábado Revista Semanal","14","D. Roberto Valencia M.","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"787"
"Sábado Revista Semanal","15","Intima. Mujeres","65","30 de septiembre de 1922","1922-09-30","Zuluaga, Mariano",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"787"
"Sábado Revista Semanal","16","Historias y leyendas de Medellín","65","30 de septiembre de 1922","1922-09-30","Restrepo Laverde, Julio","Timalquín","Creador","M","Colombia","1871","1927","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"788-789"
"Sábado Revista Semanal","17","Medellín. - Barrio Manrique","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,1.5,"788-789"
"Sábado Revista Semanal","18","En la carcel de Medellín","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"790"
"Sábado Revista Semanal","19","Centenario de la Universidad de Antioquia","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"790"
"Sábado Revista Semanal","20","El egoista","65","30 de septiembre de 1922","1922-09-30","Juárez García, Benito Pablo",NA,"Creador","M","México","1806","1872","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"790"
"Sábado Revista Semanal","21","En la carcel de Medellín","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"790"
"Sábado Revista Semanal","22","Carcel de Medellín","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"790"
"Sábado Revista Semanal","23","Los niños","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"791"
"Sábado Revista Semanal","24","Cultura física","65","30 de septiembre de 1922","1922-09-30","Herzig, George","J. H.","Creador","M","Suiza","1887","1956","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"791"
"Sábado Revista Semanal","25","Mundial","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"791-792"
"Sábado Revista Semanal","26",NA,"65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","27","La casa de todos","65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"792"
"Sábado Revista Semanal","28",NA,"65","30 de septiembre de 1922","1922-09-30","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","1","Gaby Rasiano","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,1,NA
"Sábado Revista Semanal","2","La hora de los espíritus","66","7 de octubre de 1922","1922-10-07","Madame de Lys","Madame de Lys","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"794"
"Sábado Revista Semanal","3",NA,"66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"794"
"Sábado Revista Semanal","4","Las recomendaciones","66","7 de octubre de 1922","1922-10-07","Moreno de los Ríos, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"794"
"Sábado Revista Semanal","5","En los umbrales...","66","7 de octubre de 1922","1922-10-07","Franco, Horacio",NA,"Creador","M","Colombia","1898","1965","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.7,"795"
"Sábado Revista Semanal","5","En los umbrales...","66","7 de octubre de 1922","1922-10-07","Franco, Horacio",NA,"Creador","M","Colombia","1898","1965","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.7,"795"
"Sábado Revista Semanal","6","Medellín","66","7 de octubre de 1922","1922-10-07","Duperly, Oscar",NA,"Creador","M","Jamaica","1886",NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"795"
"Sábado Revista Semanal","7","In memoriam","66","7 de octubre de 1922","1922-10-07","Jaramillo Medina, Francisco",NA,"Creador","M","Colombia","1884","1919","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"796"
"Sábado Revista Semanal","8","En el tranvía","66","7 de octubre de 1922","1922-10-07","Rodríguez L., Enrique",NA,"Creador","M","Argentina","1875","1961","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"796"
"Sábado Revista Semanal","9",NA,"66","7 de octubre de 1922","1922-10-07","Duperly, Oscar",NA,"Creador","M","Jamaica","1886",NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"796"
"Sábado Revista Semanal","10","El Primer Congreso Nacional de Estudiantes y el Centenario de la Universidad de Antioquia","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,2,"797-798"
"Sábado Revista Semanal","11","Los cuentos de ""Sábado"". Hijos del dolor","66","7 de octubre de 1922","1922-10-07","Restrepo Jaramillo, José Luis",NA,"Creador","M","Colombia","1893","1926","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,1.5,"799-800"
"Sábado Revista Semanal","12","Hijos del dolor","66","7 de octubre de 1922","1922-10-07","Chaves Cuervo, Humberto","H. Chaves","Creador","M","Colombia","1891","1971","No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"799"
"Sábado Revista Semanal","13","Carmen Florez","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"800"
"Sábado Revista Semanal","14","A Carmen Florez","66","7 de octubre de 1922","1922-10-07","Campo, Diego Martín del",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"800"
"Sábado Revista Semanal","15","Luisa Mejias","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"801"
"Sábado Revista Semanal","16","Cultura física","66","7 de octubre de 1922","1922-10-07","Herzig, George","J. H.","Creador","M","Suiza","1887","1956","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"801"
"Sábado Revista Semanal","17","Los pueblos fuertes","66","7 de octubre de 1922","1922-10-07","Nervo, Amado","Amado Nervo","Creador","M","México","1870","1919","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,0.2,"801-802"
"Sábado Revista Semanal","18","De la vida que pasa","66","7 de octubre de 1922","1922-10-07","Guerra, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"802"
"Sábado Revista Semanal","19","En el Teatro Bolívar","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.2,"802"
"Sábado Revista Semanal","20","Srta. Sara Tobar V. de Bogotá.","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"802"
"Sábado Revista Semanal","21","Alegro","66","7 de octubre de 1922","1922-10-07","Valencia Villegas, V.",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"802"
"Sábado Revista Semanal","22","Historias y leyendas de Medellín","66","7 de octubre de 1922","1922-10-07","Restrepo Laverde, Julio","Timalquín","Creador","M","Colombia","1871","1927","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"803"
"Sábado Revista Semanal","23","Los niños","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"803"
"Sábado Revista Semanal","24","Cielito lindo","66","7 de octubre de 1922","1922-10-07","Campo, Álvaro del",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.7,"803-804"
"Sábado Revista Semanal","25",NA,"66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","26","La casa de todos","66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"804"
"Sábado Revista Semanal","27",NA,"66","7 de octubre de 1922","1922-10-07","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","1","1822-1922. Universidad de Antioquia. Medellín","67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,1,NA
"Sábado Revista Semanal","2",NA,"67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,1,NA
"Sábado Revista Semanal","3","Centenario","67","14 de octubre de 1922","1922-10-14","R. L.","R. L.","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"805"
"Sábado Revista Semanal","4","Gral. Francisco de P. Santander","67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"805"
"Sábado Revista Semanal","5","Congreso de estudiantes","67","14 de octubre de 1922","1922-10-14","Ramírez Monsalve, Joaquín Guillermo",NA,"Creador","M","Colombia","1889","1945","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.2,"806-807"
"Sábado Revista Semanal","6","Sr. Joaquín G. Ramírez","67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"806"
"Sábado Revista Semanal","7","De nuestra vieja universidad","67","14 de octubre de 1922","1922-10-14","Moreno de los Ríos, Martín",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,0.5,"807"
"Sábado Revista Semanal","8","La ciudad futura","67","14 de octubre de 1922","1922-10-14","Restrepo Restrepo, Antonio María","Ab. Farina","Creador","M","Colombia","1875","1921","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"807"
"Sábado Revista Semanal","9","La fiesta de la raza","67","14 de octubre de 1922","1922-10-14","Cadavid Restrepo, Tomás",NA,"Creador","M","Colombia","1883","1952","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"808-809"
"Sábado Revista Semanal","10","El Primer Congreso Nacional de Estudiantes","67","14 de octubre de 1922","1922-10-14","Duperly, Oscar",NA,"Creador","M","Jamaica","1886",NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"808"
"Sábado Revista Semanal","11","El Primer Congreso Nacional de Estudiantes","67","14 de octubre de 1922","1922-10-14","Duperly, Oscar",NA,"Creador","M","Jamaica","1886",NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"809"
"Sábado Revista Semanal","12","Mensaje a su Majestad Lucia I","67","14 de octubre de 1922","1922-10-14","Pareja, Carlos Henrique","Simón Latino","Creador","M","Colombia","1900",NA,"No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"810"
"Sábado Revista Semanal","13","S. M. Lucia I. Reina de los Estudiantes de Medellín.","67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"810"
"Sábado Revista Semanal","14","S. M. María I. Reina de los Estudiantes de Bogotá.","67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.5,"811"
"Sábado Revista Semanal","15","El Primer Congreso Nacional de Estudiantes y el Centenario de la Universidad de Antioquia","67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1.5,"811-812"
"Sábado Revista Semanal","16","D. Ignacio Navarro Ospina","67","14 de octubre de 1922","1922-10-14","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,NA,NA,"Imagen",NA,NA,NA,0.2,"813"
"Sábado Revista Semanal","17","Los felices...","67","14 de octubre de 1922","1922-10-14","Franco, Horacio",NA,"Creador","M","Colombia","1898","1965","No",NA,"Español",NA,"Prosa Ficción",NA,"(A Salvador Merino, que no ha podido nunca ser burgués)",NA,0.5,"813"
"Sábado Revista Semanal","17","Los felices...","67","14 de octubre de 1922","1922-10-14","Franco, Horacio",NA,"Creador","M","Colombia","1898","1965","No",NA,"Español",NA,"Prosa Ficción",NA,"(A Salvador Merino, que no ha podido nunca ser burgués)",NA,0.5,"813"
"Sábado Revista Semanal","18","Jardín en el crepusculo","67","14 de octubre de 1922","1922-10-14","Vinyes, Ramón",NA,"Creador","M","España","1882","1952","No",NA,"Español",NA,"Poesía",NA,NA,NA,0.2,"813"
